file,title,description_length,canonical,hreflang,og,schema,h1_count,issues
"en/products/year-2-continuity/index.html","Year 2 — Continuity | Lan Anh Nguyen","89","https://www.nguyenlananh.com/en/products/year-2-continuity/","yes","yes","no","1","missing schema"
"en/products/year-3-mastery/index.html","Year 3+ — Mastery | Lan Anh Nguyen","97","https://www.nguyenlananh.com/en/products/year-3-mastery/","yes","yes","no","1","missing schema"
"en/programs/boundary-foundation/index.html","Boundary Foundation | Lan Anh Nguyen","99","https://www.nguyenlananh.com/en/programs/boundary-foundation/","yes","yes","no","1","missing schema"
"en/programs/creative-practice-studio/index.html","Creative Practice Studio | Lan Anh Nguyen","96","https://www.nguyenlananh.com/en/programs/creative-practice-studio/","yes","yes","no","1","missing schema"
"en/programs/emotional-block-mapping/index.html","Emotional Block Mapping | Lan Anh Nguyen","76","https://www.nguyenlananh.com/en/programs/emotional-block-mapping/","yes","yes","no","1","missing schema"
"en/programs/family-pattern-mapping/index.html","Family Pattern Mapping | Lan Anh Nguyen","113","https://www.nguyenlananh.com/en/programs/family-pattern-mapping/","yes","yes","no","1","missing schema"
"en/programs/open-loop-closure-sprint/index.html","Open-Loop Closure Sprint | Lan Anh Nguyen","90","https://www.nguyenlananh.com/en/programs/open-loop-closure-sprint/","yes","yes","no","1","missing schema"
"en/programs/personal-after-action-review/index.html","Personal After-Action Review | Lan Anh Nguyen","100","https://www.nguyenlananh.com/en/programs/personal-after-action-review/","yes","yes","no","1","missing schema"
"en/programs/rhythm-design-lab/index.html","Rhythm Design Lab | Lan Anh Nguyen","85","https://www.nguyenlananh.com/en/programs/rhythm-design-lab/","yes","yes","no","1","missing schema"
"en/programs/self-trust-practice-lab/index.html","Self-Trust Practice Lab | Lan Anh Nguyen","98","https://www.nguyenlananh.com/en/programs/self-trust-practice-lab/","yes","yes","no","1","missing schema"
"en/programs/space-reset-practitioner/index.html","Space Reset Practitioner | Lan Anh Nguyen","119","https://www.nguyenlananh.com/en/programs/space-reset-practitioner/","yes","yes","no","1","missing schema"
"en/tai-lieu/index.html","Official Documentation — Nguyenlananh.com | The full truth about the system, products, pricing, roadmap","186","https://docs.nguyenlananh.com/en/","yes","yes","yes","1","ok"
"faq/index.html","Câu hỏi thường gặp | Nguyenlananh.com","93","https://www.nguyenlananh.com/faq/","yes","yes","yes","1","ok"
"gioi-thieu/index.html","Giới thiệu | Nguyenlananh.com","105","https://www.nguyenlananh.com/gioi-thieu/","yes","yes","no","1","missing schema"
"hanh-trinh/index.html","Hành trình | Nguyenlananh.com","92","https://www.nguyenlananh.com/hanh-trinh/","yes","yes","no","1","missing schema"
"huong-dan-admin/index.html","Hướng dẫn Admin | NguyenLanAnh.com","77","https://www.nguyenlananh.com/huong-dan-admin/","yes","yes","no","1","missing schema"
"index.html","Nguyenlananh.com | Đi vào bên trong để tái thiết cuộc đời","163","https://www.nguyenlananh.com/","yes","yes","yes","1","ok"
"join/cancel/index.html","Huỷ thanh toán | Nguyenlananh.com","120","https://www.nguyenlananh.com/join/cancel/","yes","yes","no","1","missing schema"
"join/index.html","Đăng ký thành viên | Nguyenlananh.com","112","https://www.nguyenlananh.com/join/","yes","yes","no","1","missing schema"
"join/retry/index.html","Thử lại thanh toán | Nguyenlananh.com","75","https://www.nguyenlananh.com/join/retry/","yes","yes","no","1","missing schema"
"join/success/index.html","Xác nhận thanh toán | Nguyenlananh.com","114","https://www.nguyenlananh.com/join/success/","yes","yes","no","1","missing schema"
"lien-he/index.html","Liên hệ | Nguyenlananh.com","89","https://www.nguyenlananh.com/lien-he/","yes","yes","no","1","missing schema"
"members/academy/37-day-project-charter/index.html","37-Day Project Charter | Academy | Nguyenlananh.com","79","https://www.nguyenlananh.com/members/academy/37-day-project-charter/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/7-day-rhythm-audit/index.html","Seven-Day Rhythm Audit | Academy | Nguyenlananh.com","97","https://www.nguyenlananh.com/members/academy/7-day-rhythm-audit/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/community-fit-assessment/index.html","Community Fit Report | Academy | Nguyenlananh.com","66","https://www.nguyenlananh.com/members/academy/community-fit-assessment/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/creative-workflow-audit/index.html","Creative Workflow Audit | Academy | Nguyenlananh.com","71","https://www.nguyenlananh.com/members/academy/creative-workflow-audit/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/decision-clarity-sheet/index.html","Decision Memo | Academy | Nguyenlananh.com","85","https://www.nguyenlananh.com/members/academy/decision-clarity-sheet/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/environmental-influence-map/index.html","Environmental Influence Map | Academy | Nguyenlananh.com","76","https://www.nguyenlananh.com/members/academy/environmental-influence-map/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/family-role-boundary-map/index.html","Family Role and Boundary Diagram | Academy | Nguyenlananh.com","92","https://www.nguyenlananh.com/members/academy/family-role-boundary-map/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/index.html","Academy | Thành viên | Nguyenlananh.com","81","https://www.nguyenlananh.com/members/academy/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/life-system-map-v1/index.html","Life System Map V1 | Academy | Nguyenlananh.com","97","https://www.nguyenlananh.com/members/academy/life-system-map-v1/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/personal-resource-audit/index.html","Personal Resource Ledger | Academy | Nguyenlananh.com","49","https://www.nguyenlananh.com/members/academy/personal-resource-audit/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/academy/space-friction-map/index.html","Space Friction Map | Academy | Nguyenlananh.com","78","https://www.nguyenlananh.com/members/academy/space-friction-map/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/circle/index.html","Nhóm nhỏ thực hành | Nguyenlananh.com","119","https://www.nguyenlananh.com/members/circle/","yes","yes","no","1","missing schema"
"members/creator/guidelines/index.html","Hướng dẫn Creator | Nguyenlananh.com","93","https://www.nguyenlananh.com/members/creator/guidelines/","yes","yes","no","1","missing schema"
"members/creator/index.html","Tầng creator | Nguyenlananh.com","107","https://www.nguyenlananh.com/members/creator/","yes","yes","no","1","missing schema"
"members/creator/library/index.html","Thư viện Creator | Nguyenlananh.com","94","https://www.nguyenlananh.com/members/creator/library/","yes","yes","no","1","missing schema"
"members/creator/revenue-share/index.html","Vận hành chia sẻ doanh thu Creator | Nguyenlananh.com","133","https://www.nguyenlananh.com/members/creator/revenue-share/","yes","yes","no","1","missing schema"
"members/creator/submit/index.html","Gửi bài Creator | Nguyenlananh.com","113","https://www.nguyenlananh.com/members/creator/submit/","yes","yes","no","1","missing schema"
"members/creator-dashboard/index.html","Creator Dashboard | Nguyễn Lan Anh","48","https://www.nguyenlananh.com/members/creator-dashboard/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/dashboard/index.html","Bảng điều khiển thành viên | Nguyenlananh.com","73","https://www.nguyenlananh.com/members/dashboard/","yes","yes","no","1","missing schema"
"members/deep/am-thanh-tu-than/index.html","Members Chuyên sâu | Âm thanh tự thân và tiếng nói bên trong","113","https://www.nguyenlananh.com/members/deep/am-thanh-tu-than/","yes","yes","no","1","missing schema"
"members/deep/ban-do-vong-lap/index.html","Members Chuyên sâu | Bản đồ vòng lặp và điểm nghẽn ẩn","133","https://www.nguyenlananh.com/members/deep/ban-do-vong-lap/","yes","yes","no","1","missing schema"
"members/deep/creative-practice-studio/index.html","Creative Workflow Audit | Academy | Nguyenlananh.com","71","https://www.nguyenlananh.com/members/deep/creative-practice-studio/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/dau-tu-noi-tai/index.html","Members Chuyên sâu | Đầu tư nội tại và kinh tế của sự rõ ràng","131","https://www.nguyenlananh.com/members/deep/dau-tu-noi-tai/","yes","yes","no","1","missing schema"
"members/deep/decision-clarity/index.html","Decision Memo | Academy | Nguyenlananh.com","85","https://www.nguyenlananh.com/members/deep/decision-clarity/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/doi-thoai-chua-lanh-trong-nha/index.html","Members Chuyên sâu | Đối thoại sâu trong nhà","112","https://www.nguyenlananh.com/members/deep/doi-thoai-chua-lanh-trong-nha/","yes","yes","no","1","missing schema"
"members/deep/environmental-influence/index.html","Environmental Influence Map | Academy | Nguyenlananh.com","76","https://www.nguyenlananh.com/members/deep/environmental-influence/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/family-pattern-mapping/index.html","Family Role and Boundary Diagram | Academy | Nguyenlananh.com","92","https://www.nguyenlananh.com/members/deep/family-pattern-mapping/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/gia-dinh-va-goc-re/index.html","Members Chuyên sâu | Gia đình và những điều đang truyền qua nhau","131","https://www.nguyenlananh.com/members/deep/gia-dinh-va-goc-re/","yes","yes","no","1","missing schema"
"members/deep/index.html","Học chuyên sâu | Thành viên | Nguyenlananh.com","89","https://www.nguyenlananh.com/members/deep/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/ky-luat-nhe-va-nhip-song-moi/index.html","Members Chuyên sâu | Kỷ luật nhẹ và nhịp sống mới","113","https://www.nguyenlananh.com/members/deep/ky-luat-nhe-va-nhip-song-moi/","yes","yes","no","1","missing schema"
"members/deep/lao-dong-vat-the-va-su-truong-thanh/index.html","Members Chuyên sâu | Lao động, vật thể và sự trưởng thành","132","https://www.nguyenlananh.com/members/deep/lao-dong-vat-the-va-su-truong-thanh/","yes","yes","no","1","missing schema"
"members/deep/life-system-map/index.html","Life System Map V1 | Academy | Nguyenlananh.com","97","https://www.nguyenlananh.com/members/deep/life-system-map/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/moi-truong-song-nhu-mot-than-the-thu-hai/index.html","Members Chuyên sâu | Môi trường sống như một thân thể thứ hai","137","https://www.nguyenlananh.com/members/deep/moi-truong-song-nhu-mot-than-the-thu-hai/","yes","yes","no","1","missing schema"
"members/deep/open-loop-closure-sprint/index.html","Open Loop Closure Sprint | Academy | Nguyễn Lan Anh","90","https://www.nguyenlananh.com/members/deep/open-loop-closure-sprint/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/personal-after-action-review/index.html","Personal After-Action Review | Academy | Nguyễn Lan Anh","84","https://www.nguyenlananh.com/members/deep/personal-after-action-review/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/personal-capital/index.html","Personal Resource Ledger | Academy | Nguyenlananh.com","49","https://www.nguyenlananh.com/members/deep/personal-capital/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/practice-companion-level-1/index.html","Community Fit Report | Academy | Nguyenlananh.com","66","https://www.nguyenlananh.com/members/deep/practice-companion-level-1/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/practice-method-designer/index.html","37-Day Project Charter | Academy | Nguyenlananh.com","79","https://www.nguyenlananh.com/members/deep/practice-method-designer/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/ranh-gioi-mem-trong-gia-dinh/index.html","Members Chuyên sâu | Ranh giới mềm trong gia đình","115","https://www.nguyenlananh.com/members/deep/ranh-gioi-mem-trong-gia-dinh/","yes","yes","no","1","missing schema"
"members/deep/rhythm-design-lab/index.html","Seven-Day Rhythm Audit | Academy | Nguyenlananh.com","97","https://www.nguyenlananh.com/members/deep/rhythm-design-lab/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/self-trust-practice-lab/index.html","Self-Trust Practice Lab | Academy | Nguyễn Lan Anh","114","https://www.nguyenlananh.com/members/deep/self-trust-practice-lab/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/space-reset-practitioner/index.html","Space Friction Map | Academy | Nguyenlananh.com","78","https://www.nguyenlananh.com/members/deep/space-reset-practitioner/","no","no","no","1","missing hreflang; missing og; missing schema"
"members/deep/tai-thiet-khong-gian/index.html","Members Chuyên sâu | Tái thiết không gian sống","141","https://www.nguyenlananh.com/members/deep/tai-thiet-khong-gian/","yes","yes","no","1","missing schema"
"members/deep/tre-em-va-khong-gian-lon-len/index.html","Đồng hành cùng trẻ em mà không làm gãy tự nhiên","125","https://www.nguyenlananh.com/members/deep/tre-em-va-khong-gian-lon-len/","yes","yes","no","1","missing schema"
"members/deep/tre-em-va-nhip-song-so/index.html","Members Chuyên sâu | Trẻ em và nhịp sống số","136","https://www.nguyenlananh.com/members/deep/tre-em-va-nhip-song-so/","yes","yes","no","1","missing schema"
"members/deep/xuong-sang-tao/index.html","Members Chuyên sâu | Xưởng sáng tạo và lao động chuyển hóa","145","https://www.nguyenlananh.com/members/deep/xuong-sang-tao/","yes","yes","no","1","missing schema"
"members/experience/index.html","Trải nghiệm thành viên | Nguyenlananh.com","70","https://www.nguyenlananh.com/members/experience/","yes","yes","no","1","missing schema"
"members/index 2.html","Thành viên | Nguyenlananh.com","131","https://www.nguyenlananh.com/members/","yes","yes","no","1","missing schema"
"members/index.html","Thành viên | Nguyenlananh.com","136","https://www.nguyenlananh.com/members/","yes","yes","no","1","missing schema"
"members/journey/day-1/index.html","Hành trình ngày 1 | Nguyenlananh.com","103","https://www.nguyenlananh.com/members/journey/day-1/","yes","yes","no","1","missing schema"
"members/journey/day-2/index.html","Hành trình ngày 2 | Nguyenlananh.com","95","https://www.nguyenlananh.com/members/journey/day-2/","yes","yes","no","1","missing schema"
"members/journey/day-7/index.html","Hành trình ngày 7 | Nguyenlananh.com","117","https://www.nguyenlananh.com/members/journey/day-7/","yes","yes","no","1","missing schema"
"members/journey/index.html","Hành trình thành viên | Nguyenlananh.com","132","https://www.nguyenlananh.com/members/journey/","yes","yes","no","1","missing schema"
"members/pilot/index.html","Pilot 14 ngày | Nguyenlananh.com","113","https://www.nguyenlananh.com/members/pilot/","yes","yes","no","1","missing schema"
"members/practice/index.html","Thực hành thành viên | Nguyenlananh.com","130","https://www.nguyenlananh.com/members/practice/","yes","yes","no","1","missing schema"
"members/pro/children/index.html","Pro trẻ em và giáo dục | Nguyenlananh.com","133","https://www.nguyenlananh.com/members/pro/children/","yes","yes","no","1","missing schema"
"members/pro/creation/index.html","Pro sáng tạo | Nguyenlananh.com","74","https://www.nguyenlananh.com/members/pro/creation/","yes","yes","no","1","missing schema"
"members/pro/discipline/index.html","Pro kỷ luật | Nguyenlananh.com","72","https://www.nguyenlananh.com/members/pro/discipline/","yes","yes","no","1","missing schema"
"members/pro/environment/index.html","Pro môi trường | Nguyenlananh.com","73","https://www.nguyenlananh.com/members/pro/environment/","yes","yes","no","1","missing schema"
"members/pro/family/index.html","Pro gia đình và quan hệ | Nguyenlananh.com","127","https://www.nguyenlananh.com/members/pro/family/","yes","yes","no","1","missing schema"
"members/pro/index.html","Tầng Pro thành viên | Nguyenlananh.com","106","https://www.nguyenlananh.com/members/pro/","yes","yes","no","1","missing schema"
"members/pro/inner/index.html","Pro nội tâm | Nguyenlananh.com","70","https://www.nguyenlananh.com/members/pro/inner/","yes","yes","no","1","missing schema"
"members/pro/reset/index.html","Pro làm mới đời sống | Nguyenlananh.com","73","https://www.nguyenlananh.com/members/pro/reset/","yes","yes","no","1","missing schema"
"members/pro/wealth/index.html","Pro tài chính | Nguyenlananh.com","76","https://www.nguyenlananh.com/members/pro/wealth/","yes","yes","no","1","missing schema"
"members/reflection/index.html","Bàn giao phản hồi người thật | Nguyenlananh.com","130","https://www.nguyenlananh.com/members/reflection/","yes","yes","no","1","missing schema"
"members/security/index.html","Bảo mật | Thành viên | Nguyễn Lan Anh","0","https://www.nguyenlananh.com/members/security/","no","no","no","1","missing description; missing hreflang; missing og; missing schema"
"members/start/index.html","Bắt đầu đồng hành | Nguyenlananh.com","124","https://www.nguyenlananh.com/members/start/","yes","yes","no","1","missing schema"
"members/verify-2fa/index.html","Xác thực 2 bước | Nguyễn Lan Anh","0","","no","no","no","1","missing description; missing canonical; missing hreflang; missing og; missing schema"
"mien-tru-trach-nhiem/index.html","Miễn trừ trách nhiệm | Nguyenlananh.com","74","https://www.nguyenlananh.com/mien-tru-trach-nhiem/","yes","yes","no","1","missing schema"
"phuong-phap/index.html","Phương pháp | Nguyenlananh.com","110","https://www.nguyenlananh.com/phuong-phap/","yes","yes","no","1","missing schema"
"products/7-day-true-rhythm/index.html","7-Day True Rhythm — Tìm Lại Nhịp Sống Tự Nhiên | Nguyễn Lan Anh","110","https://www.nguyenlananh.com/products/7-day-true-rhythm/","yes","yes","no","1","missing schema"
"products/companion-circle/index.html","Companion Circle — Đồng Hành 7 Ngày | Nguyễn Lan Anh","108","https://www.nguyenlananh.com/products/companion-circle/","yes","yes","no","1","missing schema"
"products/index.html","Sản phẩm | Nguyễn Lan Anh","148","https://www.nguyenlananh.com/products/","yes","yes","no","1","missing schema"
"products/inner-listening-kit/index.html","Inner Listening Kit — Nghe Lại Tiếng Nói Bên Trong | Nguyễn Lan Anh","126","https://www.nguyenlananh.com/products/inner-listening-kit/","yes","yes","no","1","missing schema"
"products/life-reset-mini/index.html","Life Reset Mini — Lấy Lại Một Mảnh Đời Sống | Nguyễn Lan Anh","89","https://www.nguyenlananh.com/products/life-reset-mini/","yes","yes","no","1","missing schema"
"products/one-corner-reset/index.html","One Corner Reset — Dọn Một Góc | Nguyễn Lan Anh","119","https://www.nguyenlananh.com/products/one-corner-reset/","yes","yes","no","1","missing schema"
"programs/boundary-foundation/index.html","Boundary Practice Certification — Foundation | Nguyễn Lan Anh","81","https://www.nguyenlananh.com/programs/boundary-foundation/","yes","yes","no","1","missing schema"
"programs/creative-practice-studio/index.html","Creative Practice Studio — 8 Tuần | Nguyễn Lan Anh","100","https://www.nguyenlananh.com/programs/creative-practice-studio/","yes","yes","no","1","missing schema"
"programs/emotional-block-mapping/index.html","Emotional Block Mapping Intensive — 30 Ngày | Nguyễn Lan Anh","81","https://www.nguyenlananh.com/programs/emotional-block-mapping/","yes","yes","no","1","missing schema"
"programs/family-pattern-mapping/index.html","Family Pattern Mapping Program — 6 Tuần | Nguyễn Lan Anh","84","https://www.nguyenlananh.com/programs/family-pattern-mapping/","yes","yes","no","1","missing schema"
"programs/index.html","Programs — Chương trình thực hành | Nguyễn Lan Anh","78","https://www.nguyenlananh.com/programs/","yes","yes","no","1","missing schema"
"programs/open-loop-closure-sprint/index.html","Open Loop Closure Sprint — 7 Ngày | Nguyễn Lan Anh","95","https://www.nguyenlananh.com/programs/open-loop-closure-sprint/","yes","yes","no","1","missing schema"
"programs/personal-after-action-review/index.html","Personal After-Action Review System | Nguyễn Lan Anh","105","https://www.nguyenlananh.com/programs/personal-after-action-review/","yes","yes","no","1","missing schema"
"programs/rhythm-design-lab/index.html","Rhythm Design Lab — 21 Ngày | Nguyễn Lan Anh","97","https://www.nguyenlananh.com/programs/rhythm-design-lab/","yes","yes","no","1","missing schema"
"programs/self-trust-practice-lab/index.html","Self-Trust Practice Lab — Evidence Builder | Nguyễn Lan Anh","114","https://www.nguyenlananh.com/programs/self-trust-practice-lab/","yes","yes","no","1","missing schema"
"programs/space-reset-practitioner/index.html","Space Reset Practitioner Program | Nguyễn Lan Anh","98","https://www.nguyenlananh.com/programs/space-reset-practitioner/","yes","yes","no","1","missing schema"
"tai-lieu/index.html","Tài liệu chính thức — Nguyenlananh.com | Toàn bộ sự thật về hệ, sản phẩm, giá, lộ trình","186","https://docs.nguyenlananh.com/","yes","yes","yes","1","ok"